29.1667,34.25,7629
30.25,32.6667,7644
30.9722,31.3333,7644
32.0833,29.6389,7660
33.1667,28.0556,7660
34.25,26.5278,7675
35.3056,24.9722,7675
36.4722,23.3889,7691
37.7222,22,7691
38.7222,20.8333,7707
39.4722,20.0833,7707
40.3056,19.25,7722
41,18.6944,7722
41.5,18.1944,7738
41.9167,17.8611,7738
42.25,17.6389,7753
42.5556,17.4444,7753
42.6667,17.3611,7769
42.8333,17.3056,7769
42.9722,17.3056,7785
43,17.3056,7785
43.0556,17.3056,7800
43.0556,17.3611,7800
43.1389,17.4444,7816
43.1667,17.5556,7816
43.25,17.6944,7831
43.3333,17.8611,7847
43.4722,18.1111,7847
43.5833,18.5,7863
43.75,19,7863
44,19.9167,7878
44.1389,20.8333,7878
44.2222,21.6111,7894
44.25,22.2222,7894
44.25,22.6111,7909
44.3056,22.9444,7909
44.3056,23.25,7925
44.3056,23.5833,7925
44.3056,24,7941
44.25,24.5,7941
44.25,24.9444,7956
44.25,25.6389,7956
44.2222,26.2222,7972
44.1389,26.8611,7972
44.0833,27.25,7987
44,27.6667,7987
43.9167,28.1389,8003
43.8333,28.5,8003
43.7222,28.8056,8019
43.6389,29.0556,8019
43.5833,29.1944,8034
43.5556,29.4444,8034
43.5,29.5833,8050
43.5,29.9444,8050
43.4167,30.2222,8065
43.3056,30.5833,8065
43.25,30.9167,8081
43.2222,31.2222,8081
43.1389,31.5556,8097
43.0556,31.8056,8097
43,32.6667,8175
43,32.6944,8175
43,32.8056,8175
42.9722,32.9167,8190
42.9722,33,8190
42.9167,33,8206
42.9167,33.0556,8206
42.9167,33.1111,8221
42.9167,33.1667,8221
42.9167,33.1944,8237
42.9167,33.25,8253
42.9167,33.3056,8268
42.8889,33.3056,8268
42.8889,33.3611,8284
42.8889,33.3889,8284
42.8333,33.3889,8409
42.8056,33.3889,8440
42.75,33.3889,8471
42.7222,33.3889,8518
42.6667,33.3889,8533
42.6389,33.3889,8549
42.5833,33.3611,8565
42.5556,33.3056,8580
43.6389,34.9444,11482
43.7222,34.7778,11482
43.8056,34.6389,11497
43.8889,34.5,11497
43.9167,34.3056,11513
44.0556,34.0556,11513
44.2222,33.75,11529
44.4722,33.4444,11529
44.6389,33.1944,11544
44.75,32.9444,11544
44.9167,32.6944,11560
45.0556,32.4167,11560
45.25,32.1111,11575
45.3889,31.8611,11591
45.5833,31.4167,11591
45.7222,31.0833,11607
45.8889,30.8333,11607
46.1389,30.3333,11622
46.25,29.8889,11622
46.3889,29.4444,11638
46.5,28.8056,11638
46.7222,28.3611,11653
46.8333,27.75,11653
47,27.25,11669
47.2222,26.7222,11669
47.4167,26.2222,11685
47.5833,25.6389,11685
47.8056,25.1389,11700
47.9722,24.6389,11700
48.1389,24.1389,11716
48.3333,23.5833,11716
48.5833,23.1111,11731
48.75,22.5556,11731
48.9722,21.9722,11747
49.1389,21.4167,11747
49.3889,20.8611,11763
49.5833,20.2778,11763
49.8333,19.6944,11778
50.1389,19.0833,11778
50.3889,18.5556,11794
50.6667,17.8889,11794
50.9167,17.1667,11809
51.1667,16.5,11809
51.4167,15.9722,11825
51.7222,15.2222,11825
52,14.7222,11841
52.3056,14.1389,11841
52.6389,13.5,11856
52.8889,12.8611,11856
53.25,12.1111,11872
53.6389,11.3056,11872
53.9167,10.7222,11887
54.2222,10.1667,11903
54.5,9.52778,11903
54.8333,8.94444,11919
55.1667,8.38889,11919
55.4722,7.88889,11934
55.7222,7.30556,11934
56.0556,6.75,11950
56.25,6.30556,11950
56.5556,5.80556,11965
56.7222,5.36111,11965
56.8889,5.08333,11981
57.0556,4.72222,11981
57.1389,4.47222,11997
57.25,4.13889,11997
57.3333,3.88889,12012
57.3889,3.69444,12012
57.5,3.44444,12028
57.6389,3.25,12028
57.6667,3.05556,12043
57.6667,2.83333,12043
57.7222,2.63889,12059
57.75,2.55556,12059
57.75,2.44444,12075
57.8056,2.36111,12075
57.5556,2.69444,12231
57.4167,2.88889,12231
57.2222,3.08333,12246
57,3.33333,12246
56.7222,3.52778,12262
56.4167,3.77778,12262
56.0833,4.13889,12277
55.8333,4.33333,12277
55.4722,4.63889,12293
55.1667,4.83333,12293
54.8333,5.02778,12309
54.5,5.22222,12309
54.3056,5.33333,12324
54,5.36111,12324
53.6667,5.41667,12340
53.4167,5.47222,12340
53.0833,5.52778,12355
52.8333,5.52778,12355
52.5,5.52778,12371
52.0833,5.52778,12371
51.75,5.52778,12387
51.3333,5.36111,12387
50.8056,5.02778,12402
50.1667,4.72222,12402
49.3889,4.19444,12418
48.3889,3.5,12418
47.4167,2.75,12433
46.6389,2.19444,12433
45.8333,1.69444,12449
45.3333,1.44444,12449
44.8333,1.11111,12465
44.4167,0.861111,12465
44.0556,0.527778,12480
43.75,0.222222,12480
39.6389,0.222222,12714
39.5556,0.305556,12730
39.5,0.361111,12730
39.5,0.416667,12745
39.4722,0.416667,12745
39.4722,0.472222,12792
39.4722,0.527778,12839
39.5556,0.611111,12855
39.6389,0.666667,12855
39.6667,0.777778,12870
39.8056,0.805556,12870
39.9167,0.916667,12886
40.0556,1,12886
40.3056,1.16667,12901
40.6389,1.30556,12901
40.9722,1.44444,12917
41.4167,1.61111,12917
41.9167,1.86111,12933
42.5,2.11111,12933
43.0556,2.36111,12948
43.5833,2.75,12948
44.1667,2.94444,12964
44.7222,3.19444,12964
45.2222,3.5,12979
45.7222,3.72222,12979
46.0556,3.97222,12995
46.3889,4.19444,12995
46.6667,4.52778,13011
46.9722,4.72222,13011
47.1667,4.97222,13026
47.3889,5.16667,13026
47.5833,5.41667,13042
47.8333,5.61111,13042
47.9722,5.77778,13057
48.1667,5.97222,13057
48.3333,6.11111,13073
48.4167,6.22222,13073
48.5,6.41667,13089
48.5833,6.5,13089
48.6389,6.61111,13104
48.6389,6.69444,13104
48.6667,6.75,13120
48.6667,6.80556,13120
48.6667,6.86111,13151
48.6667,6.91667,13151
48.6667,6.94444,13167
48.6389,7.44444,13245
48.6389,7.5,13245
48.6389,7.55556,13276
48.6389,7.61111,13276
48.6389,7.63889,13291
48.5833,7.75,13307
48.5833,7.80556,13323
48.5833,7.88889,13338
48.5833,8,13338
48.5833,8.05556,13354
48.5833,8.13889,13354
48.5833,8.30556,13369
48.5833,8.38889,13369
48.5833,8.5,13385
48.5556,8.58333,13385
48.5556,8.69444,13401
48.5556,8.75,13401
48.5556,8.77778,13416
48.5556,8.83333,13416
48.5556,8.88889,13432
48.5556,8.94444,13432
48.6667,9.02778,15273
48.7222,9.02778,15522
48.7222,9.08333,15538
48.8056,9.19444,15538
48.8056,9.22222,15553
48.8056,9.27778,15553
48.75,9.27778,15569
48.6389,9.27778,15569
48.25,9.27778,15585
47.8333,9.02778,15585
47.25,8.75,15600
46.5,8.33333,15600
45.9167,7.88889,15616
45.4167,7.55556,15616
45.1389,7.25,15631
44.75,7,15647
44.5,6.75,15647
44.1667,6.61111,15663
43.8889,6.41667,15663
43.5833,6.25,15678
43.3333,6.11111,15678
43.1667,5.97222,15694
43.0556,5.80556,15694
42.8889,5.72222,15709
42.8333,5.66667,15709
42.75,5.55556,15725
42.7222,5.55556,15756
42.6667,5.55556,15772
42.6667,5.52778,15772
42.6389,5.41667,15787
42.6389,5.27778,15803
42.6389,5.11111,15803
42.5833,4.91667,15819
42.5,4.63889,15819
42.5,4.47222,15834
42.3333,4.08333,15834
42.25,3.77778,15850
42.1389,3.33333,15850
42.0833,3,15865
42.0833,2.63889,15865
42.0833,2.30556,15881
42.0833,2.11111,15881
42.0556,2,15897
42.0556,1.94444,15912
42.0833,1.94444,16037
42.1389,2,16053
42.1667,2.05556,16084
42.1667,2.11111,16084
42.25,2.11111,16099
42.3056,2.13889,16099
42.3889,2.19444,16115
42.4722,2.25,16115
42.5,2.30556,16131
42.5556,2.30556,16131
42.5556,2.36111,16146
42.5556,2.38889,16146
42.5833,2.44444,16162
42.5833,2.5,16162
42.6389,2.55556,16177
42.6389,2.58333,16177
42.6389,2.69444,16193
42.6389,2.75,16193
42.6389,2.83333,16209
42.6667,3,16287
42.6667,3.05556,16287
42.6667,3.08333,16302
42.6667,3.13889,16318
42.7222,3.19444,16333
42.7222,3.25,16333
42.7222,3.27778,16349
42.7222,3.33333,16349
42.7222,3.38889,16365
42.7222,3.44444,16380
42.7222,3.5,16380
42.7222,3.52778,16396
42.7222,3.63889,16396
42.7222,3.72222,16411
42.7222,3.83333,16411
42.7222,3.94444,16427
42.7222,3.97222,16427
42.6667,4.02778,16443
42.6667,4.08333,16458
42.8889,4.47222,18159
43.5,5.61111,18159
44.3333,7.25,18174
44.8889,8.94444,18174
45.1389,10.3333,18190
45.1389,11.7222,18190
45.1389,13.0556,18205
45.1389,14.3333,18205
45,15.3611,18221
44.8056,16.1111,18221
44.5,16.75,18237
44.2222,17.3056,18237
38.3333,21.0556,18315
37.2222,21.3611,18315
35.8333,21.6111,18315
34.5,21.9722,18330
32.8889,22.4444,18330
30.9722,22.8889,18346
29.1389,23.5,18346
27.1667,23.9444,18361
25.3056,24.25,18361
23.5,24.4444,18377
21.8889,24.4444,18377
20.3333,24.3889,18393
19.0556,24.25,18393
17.6667,23.8889,18408
16.4167,23.5556,18408
15.4167,23.3889,18424
14.5,23.1111,18424
13.5833,22.8889,18439
12.8333,22.75,18455
11.6389,22.6111,18455
10.3333,22.5,18471
8.80556,22.4444,18471
7.30556,22.4444,18486
5.91667,22.4444,18486
4.16667,22.4444,18502
2.75,22.4444,18502
1.13889,22.4444,18517
0.0555556,32.4722,18689
0.138889,32.4722,18705
0.305556,32.5556,18705
0.5,32.6944,18720
0.722222,32.8611,18720
1,32.9167,18736
1.16667,32.9444,18736
1.41667,32.9444,18751
1.75,32.9444,18767
1.97222,32.9444,18767
2.22222,32.9444,18783
2.38889,32.9444,18783
2.55556,32.9167,18798
2.58333,32.9167,18798
2.66667,32.8611,18814
2.72222,32.8611,18814
2.80556,32.8611,18829
3,33,18845
3.30556,33.1111,18845
3.75,33.3056,18861
4.41667,33.5556,18861
4.88889,33.6111,18876
5.55556,33.8056,18876
6,33.8333,18892
6.47222,33.8889,18892
6.80556,33.8889,18907
7.08333,33.8889,18907
7.25,33.8889,18923
7.33333,33.8889,18923
7.38889,34.0556,19017
7.38889,34.1389,19017
7.41667,34.1944,19032
7.41667,34.3056,19032
7.47222,34.3333,19048
7.47222,34.3889,19843
7.47222,34.5,19843
7.5,34.6944,19859
7.5,34.8333,19859
7.5,34.9722,19875
7.5,35.0278,19890
7.47222,34.9722,20405
7.08333,34.6944,20421
6.80556,34.5,20421
6.58333,34.3889,20436
6.55556,34.3889,20436
6.5,34.3333,20452
6.55556,34.5,24945
6.72222,34.7778,24960
7.08333,35.5278,24960
7.63889,36.7222,24976
8.25,38.0556,24976
8.88889,39.3056,24991
9.38889,40.3889,25007
9.97222,41.6667,25007
10.3333,42.8611,25023
10.75,44.1389,25023
11,45.4722,25038
11.1389,46.3889,25038
11.4722,47.75,25054
11.6389,48.8611,25054
11.8333,50.0278,25069
12.0833,51.1389,25069
25.1389,27.4167,2138
25.0556,27.4167,2387
24.9167,27.4167,2403
24.8056,27.4444,2403
24.5833,27.4444,2418
24.3056,27.6944,2418
24.0556,28,2434
23.6667,28.3611,2434
23.25,28.6389,2450
22.75,29.1944,2450
21.8056,29.9722,2465
21.1389,30.5833,2465
19.9722,31.4167,2481
18.7222,32.2222,2481
17.75,32.75,2496
16.6389,33.3889,2496
15.3056,34,2512
14.25,34.3889,2512
13.3333,34.5833,2528
12.8333,34.5833,2543
12.3889,34.5833,2543
12.0833,34.4444,2559
11.8056,34.25,2559
11.5,33.9444,2574
11.3056,33.5,2574
11.0833,33.1111,2590
11,32.6944,2590
10.9167,32.1667,2606
10.8333,31.6111,2606
10.6667,30.9167,2621
10.5556,30.2222,2621
10.25,29.5833,2637
9.83333,28.6389,2637
9.5,27.9167,2652
9.13889,27.2222,2652
8.75,26.3611,2668
8.30556,25.6667,2668
8,25.1389,2684
7.72222,24.5,2684
7.47222,23.8333,2699
7.16667,23.1944,2699
6.97222,22.5556,2715
6.75,21.8611,2715
6.58333,21.3056,2730
6.55556,20.8611,2730
6.47222,20.6111,2746
6.47222,20.3889,2746
6.47222,20.2222,2762
6.47222,20.0278,2762
6.47222,19.9167,2777
6.47222,19.7222,2777
6.47222,19.6389,2793
6.47222,19.4722,2793
6.47222,19.3333,2808
6.5,19.25,2808
6.63889,19.0278,2824
6.75,18.8889,2824
6.97222,18.6944,2840
7.22222,18.4444,2855
7.55556,18.25,2855
7.75,18.0556,2871
8,17.8056,2871
8.13889,17.6389,2886
8.30556,17.4444,2886
8.47222,17.3056,2902
8.58333,17.1667,2902
8.66667,17.0556,2918
8.75,17,2918
8.83333,16.9722,2933
8.88889,16.9167,2933
8.91667,16.9167,2949
8.97222,16.9167,3011
8.97222,17.3056,3089
8.97222,17.3611,3089
8.97222,17.4167,3105
8.91667,17.4444,3105
8.91667,17.5556,3120
8.88889,17.6111,3120
8.83333,17.6389,3136
8.83333,17.6944,3136
8.75,17.75,3152
8.75,17.8056,3167
8.75,17.8611,3183
8.75,17.8889,3198
8.72222,17.8889,3198
8.72222,17.9444,3214
8.72222,18,3214
8.72222,18.0556,3245
8.72222,18.1111,3729
8.72222,18.1944,3729
8.72222,18.3056,3744
8.75,18.5,3744
8.80556,18.6389,3760
8.91667,18.8333,3760
9.08333,19.0278,3776
9.30556,19.25,3791
9.55556,19.4722,3791
9.63889,19.5278,3807
9.72222,19.5278,3807
10,19.5833,3822
10.9722,19.6389,3838
12.5833,19.6389,3838
14.2222,19.6389,3854
15.5,19.7222,3854
16.8056,19.7222,3869
18.0833,19.6944,3869
19.25,19.6944,3885
20.4722,19.6389,3885
21.5833,19.6389,3900
22.3056,19.6389,3900
22.9167,19.6389,3916
23.5,19.7222,3916
24.0556,19.9167,3932
24.5,19.9722,3932
24.8056,20.0278,3947
24.8889,20.0278,3947
24.8889,20.0833,3963
24.8889,20.1389,4649
24.8333,20.1389,4758
24.8056,20.1389,4758
24.75,20.1389,4774
24.75,20.1667,5008
24.8056,20.2222,5039
24.8333,20.2778,5039
25.1389,20.5833,5117
25.2222,20.6111,5133
25.25,20.6111,5133
25.3056,20.6667,5148
25.3333,20.6667,5148
25.4167,20.6667,5164
25.5,20.7778,5164
25.6389,20.8333,5180
25.75,20.8333,5180
25.8889,20.8611,5195
26,20.9167,5195
26.1389,20.9722,5211
26.25,20.9722,5211
26.3333,20.9722,5226
26.4167,21.0278,5226
26.4722,21.0278,5242
26.5556,21.0556,5242
26.5833,21.1111,5258
26.6389,21.1111,5258
26.75,21.1111,5273
26.8333,21.1111,5273
26.9167,21.2222,5289
27.0556,21.2778,5289
27.25,21.3056,5304
27.3889,21.3611,5304
27.5,21.4167,5320
27.6389,21.4722,5320
27.7222,21.4722,5336
27.8056,21.5278,5351
27.8333,21.5278,5351
27.9722,21.5556,5367
28,21.6111,5367
28.0833,21.7222,5382
28.1667,21.75,5382
28.2222,21.8056,5414
28.25,21.8611,5414
28.25,21.9167,5429
28.3056,21.9167,5429
28.3056,21.9722,5445
28.3056,22,5445
28.3333,22,5460
28.3889,22,5819
28.5,21.9722,5819
28.6389,21.9167,5835
28.9167,21.8611,5835
29.1667,21.7222,5850
29.4722,21.6111,5850
29.7222,21.4722,5866
29.9167,21.3611,5866
30.1667,21.1667,5882
30.3333,21.1111,5882
30.5556,20.8611,5897
30.8333,20.7222,5897
31.0833,20.5833,5913
31.2222,20.4167,5913
31.3889,20.2778,5928
31.4722,20.2222,5928
31.5,20.1389,5944
31.5,20.0833,5944
31.5556,20.0833,5960
31.5833,20.0278,5975
31.5833,19.9722,6038
31.5833,19.9167,6069
31.5833,19.8889,6069
31.5,19.6389,6131
31.4167,19.5833,6147
31.3333,19.5278,6162
31.3056,19.4722,6162
31.2222,19.4722,6178
31.2222,19.4444,6178
31.1667,19.3889,6194
31.1389,19.3889,6194
31.0833,19.3333,6209
31.0556,19.25,6225
31,19.25,6240
30.9722,19.1389,6240
30.8889,19.0833,6256
30.8333,19.0833,6272
30.8056,19.0278,6287
30.75,19.0278,6287
30.7222,19,6303
30.7222,18.9444,6303
30.6389,18.9444,6318
30.5833,18.9444,6334
30.5556,18.9444,6381
30.5,18.9444,6428
30.4722,18.9444,6537
30.4722,19,6552
30.4167,19,6568
30.3889,19.0278,6568
30.3056,19.0833,6584
30.25,19.1389,6599
30.2222,19.1944,6599
30.1667,19.25,6615
30.0833,19.2778,6615
30.0833,19.3333,6630
30,19.4444,6630
29.9722,19.4444,6646
29.9722,19.4722,6662
29.9167,19.4722,6662
29.9167,19.5278,6677
29.9167,19.5833,6677
29.8889,19.5833,6693
29.8889,19.6389,6708
29.8333,19.6944,6724
29.75,19.7222,6724
29.7222,19.8889,6740
29.6389,19.9167,6740
29.5833,20.0833,6755
29.4722,20.2222,6755
29.3889,20.3333,6771
29.2222,20.5278,6771
29.1667,20.6667,6786
29,20.8611,6786
28.8889,21.0556,6802
28.75,21.2222,6802
28.5556,21.3611,6818
28.3889,21.5278,6818
28.25,21.6667,6833
28.1667,21.8056,6833
28.0833,21.8611,6849
28,21.9167,6849
28,21.9722,6864
27.9167,22,6864
27.8333,22.1111,6880
27.75,22.1667,6880
27.7222,22.2222,6896
27.6667,22.25,6911
27.6389,22.3056,6927
27.5833,22.4167,6927
27.3889,22.5556,6942
27.3056,22.8056,6942
27.1389,23,6958
26.9167,23.0556,6958
26.8056,23.1389,6974
26.7222,23.1944,6974
26.5833,23.25,6989
26.5556,23.25,7005
26.5,23.25,7005
26.4722,23.3056,7020
26.3889,23.3611,7036
26.3889,23.4444,7036
26.3056,23.5,7052
26.3056,23.5556,7052
26.25,23.5833,7067
26.25,23.6944,7067
26.25,23.8333,7083
26.25,24,7083
26.5,25.6667,7145
26.6667,25.9722,7145
26.8889,26.2778,7161
27,26.5556,7161
27.2222,26.8056,7176
27.5,27.25,7176
27.6667,27.75,7192
28,28.3889,7192
28.3056,29.0556,7208
28.5,29.6389,7223
28.6667,30.2222,7223
28.75,30.7222,7239
28.8056,31.2778,7239
28.8333,31.6667,7254
28.9167,31.9722,7254
28.9722,32.25,7270
29,32.4167,7270
29.0556,32.5,7286
29.0556,32.6667,7286
29.0833,32.75,7301
29.1389,32.8056,7301
29.1389,32.9167,7317
29.1389,33,7317
29.1667,33.0556,7332
29.2222,33.1667,7332
29.2222,33.25,7348
29.25,33.3611,7348
29.3056,33.3889,7364
29.3056,33.4444,7364
29.3056,33.5556,7379
29.3056,33.6111,7379
29.3056,33.6389,7395
29.3056,33.6944,7410
29.3056,33.75,7410
29.3056,33.8056,7426
29.25,33.8889,7442
29.25,34,7457
29.2222,34.0556,7457
29.1667,34.1389,7473
29.1667,34.25,7473
29.1389,34.3889,7488
29.0556,34.5833,7488
29,34.6944,7504
28.9722,34.8333,7504
28.9167,34.9722,7520
28.8333,35.1944,7535
28.8333,35.2222,7535
28.8056,35.2778,7551
28.8056,35.3333,7551
28.8056,35.3889,7566
29.4167,36.2222,8736
29.4722,36.0833,8752
29.6389,35.8889,8752
29.8333,35.7222,8768
30.0833,35.5833,8783
30.3889,35.3333,8783
30.75,35.0833,8799
31.3889,34.6944,8799
31.9722,34.25,8814
32.8333,33.75,8814
33.6389,33.1667,8830
34.3889,32.6944,8830
35.0833,32.1667,8846
35.9167,31.5556,8846
36.3889,31.1667,8861
36.9167,30.8333,8861
37.5833,30.4167,8877
37.8889,30.1944,8877
38.25,29.9444,8892
38.5,29.6389,8892
38.8056,29.3889,8908
38.9167,29.1944,8908
39.0833,29.0833,8924
39.1389,28.9444,8924
39.1667,28.8889,8939
39.2222,28.8333,8939
39.2222,28.75,8955
39.2222,28.6944,8970
39.2222,28.6389,8970
39.2222,28.5833,8986
39.1667,28.5556,9002
39.1389,28.5,9002
39.0556,28.3889,9017
39,28.3611,9017
38.9167,28.25,9033
38.8889,28.1389,9033
38.75,28.0556,9048
38.7222,27.8611,9048
38.5833,27.6667,9064
38.4722,27.3611,9064
38.4167,27,9080
38.4167,26.5556,9095
38.4167,26.3056,9095
38.4167,26.0278,9111
38.4167,25.6667,9111
38.5556,23.8333,9189
38.5833,23.8056,9189
38.5556,23.8056,9251
38.4722,23.8056,9267
38.3889,23.8056,9267
38.3056,23.75,9282
38.1667,23.75,9282
38.0556,23.75,9298
37.9722,23.75,9298
37.8333,23.75,9314
37.8056,23.75,9314
37.75,23.6944,9329
37.6667,23.6389,9329
37.6389,23.5556,9345
37.6389,23.4444,9345
37.6389,23.3611,9360
37.6389,23.1389,9360
37.6389,22.8056,9376
37.6667,22.4444,9376
37.7222,21.9722,9392
37.8056,21.4167,9407
37.9167,20.8333,9407
38.0833,20.1667,9423
38.2222,19.4722,9423
38.4722,18.7778,9438
38.75,18.1944,9438
39,17.6111,9454
39.3056,16.8611,9454
39.5833,16.3611,9470
39.8333,15.6111,9470
40.25,14.8333,9485
40.5556,14.0278,9485
40.8333,13.3056,9501
41.0556,12.75,9501
41.25,12.1667,9516
41.4167,11.6111,9516
41.6389,11.25,9532
41.8056,10.7778,9532
41.9722,10.4167,9548
42.2222,10.0833,9548
42.4722,9.63889,9563
42.7222,9.27778,9563
42.9167,8.88889,9579
43.1389,8.58333,9579
43.4167,8.19444,9594
43.6389,7.94444,9594
43.8056,7.69444,9610
43.8889,7.55556,9610
44.0556,7.36111,9626
44.1389,7.19444,9626
44.1667,7.05556,9641
44.2222,7,9641
44.2222,6.94444,9657
44.2222,6.91667,9657
44.2222,6.86111,9672
44.2222,6.80556,9688
44.2222,6.75,9704
44.1667,6.69444,9719
44.1389,6.55556,9719
44.1389,6.47222,9735
44.0833,6.36111,9735
44,6.22222,9750
43.9722,6.11111,9750
43.9167,6.02778,9766
43.8056,5.86111,9766
43.7222,5.61111,9782
43.5833,5.41667,9782
43.4722,5.27778,9797
43.3333,5.08333,9797
43.2222,4.88889,9813
43.0556,4.72222,9813
42.9722,4.58333,9828
42.8333,4.47222,9828
42.75,4.38889,9844
42.7222,4.22222,9844
42.6389,4.08333,9860
42.5833,4.02778,9860
42.5556,3.94444,9875
42.5556,3.88889,9875
42.5,3.77778,9891
42.5,3.72222,9906
42.5,3.69444,9906
42.4722,3.63889,9922
42.4722,3.58333,9922
42.4722,3.52778,9938
42.4722,3.5,9953
42.4722,3.44444,9953
42.4722,3.33333,9969
42.4722,3.27778,9969
42.4722,3.19444,9984
42.4722,3.08333,9984
42.4722,3.05556,10000
42.4722,3,10000
42.4722,2.88889,10016
42.5,2.88889,10094
42.5833,2.88889,10109
42.5833,2.94444,10109
42.6389,2.94444,10125
42.75,3.05556,10203
42.75,3.08333,10203
42.75,3.13889,10218
42.8056,3.13889,10265
42.8056,3.19444,10421
42.8056,3.25,10421
42.75,3.33333,10437
42.7222,3.44444,10437
42.7222,3.5,10452
42.6667,3.52778,10452
42.6667,3.58333,10468
42.6667,3.63889,10484
42.6667,3.69444,10499
42.6667,3.72222,10546
42.6389,3.72222,10546
42.5833,3.72222,10562
42.5833,3.77778,10562
42.5556,3.83333,10577
42.5,3.88889,10593
42.4722,3.94444,10593
42.4722,3.97222,10608
42.4167,4.02778,10608
42.3889,4.13889,10624
42.3333,4.13889,10640
42.3333,4.22222,10655
42.25,4.27778,10655
42.2222,4.38889,10671
42.1389,4.41667,10671
42.1389,4.47222,10686
42.0556,4.63889,10686
42,4.66667,10702
41.9167,4.77778,10702
41.8889,4.91667,10718
41.8056,5.02778,10718
41.75,5.16667,10733
41.6389,5.36111,10733
41.5556,5.52778,10749
41.4167,5.72222,10749
41.3889,5.91667,10764
41.25,6.16667,10764
41.0556,6.41667,10780
40.9167,6.66667,10780
40.7222,6.91667,10796
40.5833,7.19444,10796
40.4722,7.55556,10811
40.3333,7.80556,10811
40.2222,8.19444,10827
40.0556,8.5,10827
39.8333,8.77778,10842
39.5833,9.13889,10842
39.3056,9.58333,10858
39.0556,9.91667,10858
38.75,10.2778,10874
38.4722,10.6111,10874
38.1667,11.0556,10889
37.8333,11.4167,10889
37.5556,11.8056,10905
37.2222,12.1667,10905
36.8889,12.4444,10920
36.6389,12.8056,10920
36.4167,13.0556,10936
36.2222,13.3333,10936
36,13.6389,10952
35.8056,13.8333,10967
35.5833,14.0833,10967
35.4722,14.3889,10983
35.3333,14.6389,10983
35.1389,15.0833,10998
35.0833,15.2778,10998
34.8333,15.6111,11014
34.75,15.7778,11014
34.6389,16.0278,11030
34.5556,16.2778,11030
34.4722,16.3611,11045
34.4167,16.5,11045
34.3333,16.6111,11061
34.3056,16.75,11061
34.25,16.9167,11076
34.2222,16.9722,11076
34.1667,17.1111,11092
34.1389,17.1944,11092
34.0833,17.25,11108
34.0556,17.3611,11108
34,17.4167,11123
33.9722,17.4444,11123
33.9722,17.5,11139
33.9722,17.5556,11139
33.9167,17.6944,11201
33.9167,17.75,11217
33.8889,17.75,11232
33.8889,17.8056,11248
33.8889,17.8611,11404
33.8889,17.8889,11435
33.8333,17.8889,11482
33.8056,17.8889,11513
